시군구,번지,본번,부번,아파트명,전용면적(㎡),계약년월,계약일,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지,"k-단지분류(아파트,주상복합등등)",k-전화번호,k-팩스번호,단지소개기존clob,k-세대타입(분양형태),k-관리방식,k-복도유형,k-난방방식,k-전체동수,k-전체세대수,k-건설사(시공사),k-시행사,k-사용검사일-사용승인일,k-연면적,k-주거전용면적,k-관리비부과면적,k-전용면적별세대현황(60㎡이하),k-전용면적별세대현황(60㎡~85㎡이하),k-85㎡~135㎡이하,k-135㎡초과,k-홈페이지,k-등록일자,k-수정일자,고용보험관리번호,경비비관리형태,세대전기계약방법,청소비관리형태,건축면적,주차대수,기타/의무/임대/임의=1/2/3/4,단지승인일,사용허가여부,관리비 업로드,좌표X,좌표Y,단지신청일,target
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,41.98,201711,1,3,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,119000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.64,201711,2,4,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,137000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.38,201711,3,2,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,136000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,42.55,201711,6,4,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,110000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,58.08,201711,8,1,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,154000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.38,201711,8,5,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,137000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,42.55,201711,9,5,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,126900
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.38,201711,11,4,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,140000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.38,201711,11,1,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,140000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,41.98,201711,13,4,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,129000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,56.57,201711,16,1,1982,선릉로 7,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,156500
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,41.98,201711,17,1,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,127000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,58.08,201711,17,3,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,160000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,58.08,201711,17,5,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,158000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,42.55,201711,17,1,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,117000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,35.87,201711,18,4,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,130000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,58.08,201711,23,1,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,160000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,42.55,201711,23,3,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,127000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,35.64,201711,24,3,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,114000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,58.08,201711,28,4,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,151000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,61.57,201711,30,1,1982,선릉로 7,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,176000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,42.55,201711,30,4,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,128500
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,42.55,201712,1,3,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,128500
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.64,201712,6,2,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,142000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,42.55,201712,6,5,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,129000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.64,201712,6,4,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,145500
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,45.26,201712,7,2,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,129000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,58.08,201712,8,4,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,151000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.64,201712,8,2,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,144000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,56.57,201712,9,5,1982,선릉로 7,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,158000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,49.56,201712,9,5,1982,선릉로 7,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,146500
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.64,201712,11,5,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,143800
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,49.56,201712,11,5,1982,선릉로 7,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,155000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,42.55,201712,11,5,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,135000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,56.57,201712,11,2,1982,선릉로 7,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,160000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,58.08,201712,11,5,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,160000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,42.55,201712,11,3,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,118000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,35.87,201712,12,2,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,123000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,50.64,201712,12,3,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,143800
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,56.57,201712,13,3,1982,선릉로 7,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,160000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,41.98,201712,14,2,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,130000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,56.57,201712,14,1,1982,선릉로 7,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,160000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,35.87,201712,14,3,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,115000
서울특별시 강남구 개포동,141,141.0,0.0,개포주공1단지,35.64,201712,14,1,1982,개포로 310,, ,-,-,아파트,02-575-5024,02-572-3212,,분양,자치관리,계단식,개별난방,124.0,5040.0,대한주택공사,대한주택공사,1982-06-04 00:00:00.0,240629.0,242461.0,240629.0,4975.0,65.0,0.0,,gaepo001@naver.com,,2020-02-17 06:10:24.0,21380014370,직영,단일계약,직영,0.0,2.0,기타,2013-06-23 14:21:02.0,Y,N,127.0585214,37.4800022,2013-03-07 09:46:19.0,112000
